,FloatWMO,ProfNum,Date,Date_6hr,Lat,Lon,MLD,Surf_T,Surf_S,Surf_O,Oxy_Sat,Oxy_Dev,k_L13,Fp_L13,Fc_L13,Fd_L13,Ft_L13,k_N16,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,4900879,62.0,2008-02-10 05:44:00.000000,2008-02-10 06:00:00.000000,51.520999908447266,-47.082000732421875,,4.591000080108643,34.74399948120117,301.01776123046875,96.81,-9.925749217665725,3.1884171292184336e-05,2.471532412274152e-07,4.498886902806257e-08,3.040724135608482e-07,5.962145238163261e-07,5.414630544011672e-05,-1.1523868801956758e-08,-1.0309984259844157e-07,-5.163815496316528e-07,-6.310052610320512e-07
0,4900879,63.0,2008-02-20 05:39:59.999999,2008-02-20 06:00:00.000000,51.69200134277344,-46.72200012207031,,5.242000102996826,34.770999908447266,296.6575927734375,96.91,-9.469568526592525,4.2957202999864384e-05,3.911024219044643e-07,1.3246256804217875e-07,1.785773927061646e-07,7.021423826528077e-07,8.813396187586194e-05,-2.7183737496373125e-08,-2.4462492390025996e-07,-3.663817013576388e-07,-6.381903627542719e-07
0,4900879,64.0,2008-03-01 08:50:00.000000,2008-03-01 06:00:00.000000,52.013999938964844,-47.15999984741211,,5.005000114440918,34.784000396728516,298.3614501953125,96.93,-9.451034713992726,5.485691524195375e-05,1.5605046022553642e-06,3.4931755928352167e-07,6.72223744084995e-07,2.582045905623881e-06,0.00012791211326095093,-5.517530899322148e-08,-4.955600383318978e-07,-1.5674516022428475e-06,-2.118186949567967e-06
0,4900879,65.0,2008-03-11 06:23:00.000000,2008-03-11 06:00:00.000000,52.05500030517578,-47.61899948120117,,4.883999824523926,34.792999267578125,300.12188720703125,97.23,-8.552121608913467,3.593788647476064e-05,2.6705587937441005e-07,6.91763927286077e-08,2.1705784443483694e-07,5.532901165378547e-07,6.740941305500359e-05,-1.7066056235630805e-08,-1.531298997793898e-07,-4.0713974380804254e-07,-5.773356998230632e-07
0,4900879,66.0,2008-03-21 08:47:59.999999,2008-03-21 06:00:00.000000,51.832000732421875,-48.354000091552734,,4.548999786376953,34.77399826049805,305.6212463378906,98.21,-5.563568246796024,3.9499257423174325e-05,3.331463152284995e-07,1.0331829403837203e-07,1.9027869320006278e-07,6.267433024669343e-07,7.830555058358106e-05,-2.3190315788342596e-08,-2.074452186027973e-07,-3.772191885970354e-07,-6.078547229881753e-07
0,4900879,67.0,2008-03-31 05:25:00.000000,2008-03-31 06:00:00.000000,52.340999603271484,-49.108001708984375,,4.520999908447266,34.79100036621094,306.1650695800781,98.33,-5.187827778895951,3.6082640507929e-05,2.7228016026086926e-07,7.30922054635599e-08,2.0937509433502668e-07,5.547474600594558e-07,6.818726674766034e-05,-1.8029728243078967e-08,-1.612627878911565e-07,-3.956671464939409e-07,-5.749596626281764e-07
0,4900879,68.0,2008-04-10 08:39:59.999999,2008-04-10 06:00:00.000000,52.165000915527344,-48.816001892089844,,4.48199987411499,34.76900100708008,313.0023498535156,100.42,1.3081934308526115,2.8690712577655385e-05,4.358452927854937e-08,3.029642797564729e-08,-2.1457410816960012e-08,5.242354643723664e-08,4.3977161504672784e-05,-7.73576892161171e-09,-6.915572468656283e-08,3.288994717072441e-08,-4.4001546437450126e-08
0,4900879,69.0,2008-04-20 05:18:00.000000,2008-04-20 06:00:00.000000,52.04999923706055,-48.48099899291992,,4.310999870300293,34.77899932861328,313.5740966796875,100.2,0.6267468763729198,4.4199995642155996e-05,1.649514223985353e-07,1.6366607196353743e-07,-1.1667272464221169e-07,2.1194476971986108e-07,9.324550821579744e-05,-3.2280839431320646e-08,-2.881677618283553e-07,2.461359406517381e-07,-7.431266060793783e-08
0,4900879,70.0,2008-04-30 08:21:00.000000,2008-04-30 06:00:00.000000,51.638999938964844,-48.492000579833984,,5.00600004196167,34.78099822998047,317.6319580078125,103.19,9.819840895002358,1.9527219107335036e-05,-8.262180509738916e-09,6.480523887712082e-09,-8.778807995328754e-08,-8.956973657531437e-08,2.0079769876937356e-05,-1.3766991385936136e-09,-1.2364728841950079e-08,9.027217002640408e-08,7.653074204586039e-08
0,4900879,71.0,2008-05-10 05:10:59.999999,2008-05-10 06:00:00.000000,51.018001556396484,-48.310001373291016,,5.074999809265137,34.77299880981445,330.1103210449219,107.41,22.780930904926834,3.473897154158668e-05,-4.668587176271168e-07,5.943167599289056e-08,-9.043502237393253e-07,-1.3117772653735516e-06,6.342793826490555e-05,-1.5031906714327983e-08,-1.3508014305269562e-07,1.6512023130138865e-06,1.501090263246863e-06
0,4900879,72.0,2008-05-20 08:26:00.000000,2008-05-20 06:00:00.000000,50.35300064086914,-48.354000091552734,,5.651000022888184,34.70800018310547,336.62615966796875,110.97,33.276697002879644,2.3108509384444682e-05,-2.2481531770922302e-07,1.1570223707112958e-08,-8.15862911732305e-07,-1.029108005734415e-06,2.7622589409970674e-05,-2.6728058495040617e-09,-2.412446035700145e-08,9.752358254996186e-07,9.484385592931131e-07
0,4900879,73.0,2008-05-30 09:09:00.000000,2008-05-30 12:00:00.000000,49.85900115966797,-48.743988037109375,,6.396999835968018,34.77131652832031,312.0526123046875,104.71,14.042973139929131,3.498685117001469e-05,-2.2492325279733853e-07,5.2929514390574835e-08,-5.273589719021804e-07,-6.993527103089441e-07,6.204499410988162e-05,-1.3326373571656578e-08,-1.2108060269822287e-07,9.352080341973295e-07,8.008010579274501e-07
0,4900879,74.0,2008-06-09 08:53:00.000000,2008-06-09 06:00:00.000000,49.069000244140625,-48.89099884033203,,7.206999778747559,34.57699966430664,351.02642822265625,119.82,58.061474889552244,1.361709106157283e-05,-8.654402552352714e-08,1.2692048669236333e-09,-7.962036661950714e-07,-8.814784868516749e-07,9.190191561360092e-06,-1.2132820366289754e-10,-1.1079179493299922e-09,5.373588368545975e-07,5.361295907016046e-07
0,4900879,75.0,2008-06-19 04:54:59.999999,2008-06-19 06:00:00.000000,48.72200012207031,-48.268001556396484,,8.72599983215332,34.39899826049805,335.42431640625,118.3,51.87532051123321,2.091973610511677e-05,-2.284014309748682e-07,5.654365677901184e-09,-1.0668738647534809e-06,-1.2896209300504478e-06,2.081032131823656e-05,-1.1136679071168203e-09,-1.0273750550666917e-08,1.061293881528381e-06,1.0499064630705974e-06
0,4900879,76.0,2008-06-29 04:54:00.000000,2008-06-29 06:00:00.000000,48.3849983215332,-47.60200119018555,,8.758999824523926,33.678001403808594,314.8707580566406,110.55,30.044208354266345,3.392727723419904e-05,-4.612069669598513e-07,3.6315870873669146e-08,-1.0115920558248225e-06,-1.4364831519110048e-06,5.461409653286925e-05,-9.042387203696262e-09,-8.300473888091308e-08,1.6284002340456235e-06,1.5363531079610142e-06
0,4900879,77.0,2008-07-09 09:40:00.000000,2008-07-09 12:00:00.000000,48.47800064086914,-46.367000579833984,,8.392999649047852,33.39799880981445,345.1568298339844,119.96,57.42670822029277,2.545375746523096e-05,-4.51494186808655e-07,1.244002986997579e-08,-1.4833329511527667e-06,-1.922387108091446e-06,3.102939420567823e-05,-2.8707173065598832e-09,-2.6227420333257237e-08,1.8082565193945363e-06,1.7791583817547192e-06
0,4900879,78.0,2008-07-19 07:43:00.000000,2008-07-19 06:00:00.000000,48.983001708984375,-45.16699981689453,,12.833000183105469,34.0629997253418,275.5838317871094,105.8,15.103642631673097,4.607306215515069e-05,-4.4223810825796017e-07,7.732481223590967e-08,-7.730305870393915e-07,-1.137943883061442e-06,8.823741977623488e-05,-1.7517598492737987e-08,-1.656611931934211e-07,1.4804795083679596e-06,1.2973007166818004e-06
0,4900879,79.0,2008-07-29 06:20:00.000000,2008-07-29 06:00:00.000000,48.54399871826172,-43.95800018310547,,14.637999534606934,33.972999572753906,263.8599853515625,104.98,12.523381029455521,2.156012047546422e-05,-4.09702273171336e-08,3.4290881179132898e-09,-2.54615922537874e-07,-2.921570617370943e-07,1.8913153927017864e-05,-5.473327868161841e-10,-5.2260708632747154e-09,2.2335636485467245e-07,2.1758296120458155e-07
0,4900880,1.0,2006-06-09 07:42:00.000000,2006-06-09 06:00:00.000000,61.244998931884766,-50.520999908447266,,0.9340000152587891,33.36800003051758,360.42462158203125,104.79,16.47733213791264,2.0994365290652354e-05,-8.098955020954709e-08,1.3333849989760453e-08,-3.3935273166389324e-07,-4.070084318836799e-07,2.5930435933591272e-05,-3.3374781166017103e-09,-2.85394270488475e-08,4.1913933312467155e-07,3.8726242795922236e-07
0,4900880,2.0,2006-06-19 08:31:59.999999,2006-06-19 06:00:00.000000,61.92900085449219,-51.025001525878906,,5.074999809265137,34.46699905395508,314.53814697265625,102.11,6.50572297900186,1.1321591903526696e-05,-8.602003526389853e-09,7.834691308589723e-10,-1.1442081760451587e-07,-1.2223935200004677e-07,6.733280737824307e-06,-4.682542060830256e-11,-4.198288648428332e-10,6.804939568106198e-08,6.758274139561084e-08
0,4900880,3.0,2006-06-29 11:27:00.000000,2006-06-29 12:00:00.000000,62.24700164794922,-51.12900161743164,,2.194999933242798,33.053001403808594,356.563232421875,106.78,22.6273840236384,2.045633825975061e-05,-1.1728315816707543e-07,1.0481142883964113e-08,-4.879371947514301e-07,-5.947392100345414e-07,2.375160737281099e-05,-2.4955851592611213e-09,-2.156007282294511e-08,5.665379856926595e-07,5.424823277104533e-07
0,4900880,4.0,2006-07-09 07:28:00.000000,2006-07-09 06:00:00.000000,62.52299880981445,-53.0099983215332,,4.651000022888184,33.112998962402344,362.4553527832031,115.31,48.13743958635507,1.2004209152682472e-06,-1.0965208380497831e-10,1.412260820436634e-13,-6.410949986246432e-08,-6.421901072018725e-08,7.640455105576794e-08,-0.0,-0.0,4.080450026403304e-09,4.080450026403304e-09
0,4900880,5.0,2006-07-19 07:56:00.000000,2006-07-19 06:00:00.000000,62.70199966430664,-53.63199996948242,,4.741000175476074,33.297000885009766,338.76885986328125,108.16,25.55736473529788,5.82515721027039e-05,-1.7246069762989053e-06,4.50630535430233e-07,-1.5813046518123423e-06,-2.8552810926810145e-06,0.00014019591095774318,-6.566844004239304e-08,-5.819791762017381e-07,3.805776190412169e-06,3.1581285741680378e-06
0,4900880,7.0,2006-08-08 11:37:00.001000,2006-08-08 12:00:00.000000,63.30699920654297,-55.53200149536133,,6.748000144958496,33.70000076293945,317.34832763671875,106.51,19.38692735189818,1.2807270517550573e-05,-2.646339914043247e-08,1.0487093750732572e-09,-2.789708821829015e-07,-3.043855719482607e-07,8.218890546234491e-06,-8.472892680265705e-11,-7.659690934109466e-10,1.790257450333187e-07,1.781750470131051e-07
0,4900880,8.0,2006-08-18 11:38:00.000000,2006-08-18 12:00:00.000000,63.35900115966797,-56.38100051879883,,7.031000137329102,33.731998443603516,305.5946960449219,103.25,9.624651199302832,3.099683136946008e-05,-1.2500090280239848e-07,3.084359794890682e-08,-3.7977222634747625e-07,-4.739295312009679e-07,4.7775907907501955e-05,-7.669308520952106e-09,-6.950548926057861e-08,5.853489569801818e-07,5.081741591986511e-07
0,4900880,9.0,2006-08-28 12:09:00.000000,2006-08-28 12:00:00.000000,63.564998626708984,-56.61199951171875,,6.198999881744385,33.5890007019043,321.5761413574219,106.48,19.57324850681198,2.1783469719014408e-05,-9.049811992804818e-08,8.641961513978062e-09,-4.017287319179265e-07,-4.835848903319966e-07,2.4131516800320894e-05,-1.9206363651580394e-09,-1.727148464496489e-08,4.4503119881710385e-07,4.2583907780698094e-07
0,4900880,10.0,2006-09-07 11:07:00.000000,2006-09-07 12:00:00.000000,63.61800003051758,-56.56700134277344,,6.809999942779541,33.52299880981445,303.0348205566406,101.71,5.108545236440591,3.8232589006941395e-05,-1.2605491993740742e-07,7.093282869289504e-08,-3.641377153862532e-07,-4.192598066307656e-07,7.200901386067058e-05,-1.7130537769940102e-08,-1.5474046487009046e-07,6.858336951672536e-07,5.139626925272231e-07
0,4900880,11.0,2006-09-17 11:22:00.000000,2006-09-17 12:00:00.000000,63.63199996948242,-56.630001068115234,,5.965000152587891,33.492000579833984,307.9260559082031,101.34,4.05920332186605,4.232882509364033e-05,-6.861562745693326e-09,1.151046513744463e-07,-2.4649358540418746e-07,-1.3825049677543448e-07,8.518441917677664e-05,-2.4901351711509643e-08,-2.2333397872914465e-07,4.960547063852192e-07,2.478193759445649e-07
0,4900880,12.0,2006-09-27 11:31:59.999999,2006-09-27 12:00:00.000000,63.62300109863281,-56.82699966430664,,5.784999847412109,33.55500030517578,308.2585144042969,101.07,3.256114060465052,1.6355111780743605e-05,-1.1837116510479736e-08,2.9892806483176962e-09,-1.0650330991483128e-07,-1.1535114577699332e-07,1.3757504627797667e-05,-4.788419300615013e-10,-4.290143685303594e-09,8.958787923138508e-08,8.481889361601998e-08
0,4900880,13.0,2006-10-07 11:49:00.000000,2006-10-07 12:00:00.000000,63.59199905395508,-57.555999755859375,,5.814000129699707,33.76100158691406,306.9672546386719,100.87,2.636884284104383,3.337834369940758e-05,-9.017692683341531e-08,4.6819968543754205e-08,-3.029296798857409e-07,-3.46286638175402e-07,5.727642255260122e-05,-1.1707647521183639e-08,-1.0507883043717603e-07,5.198199319029675e-07,4.030334539446078e-07
0,4900880,14.0,2006-10-17 12:14:00.000000,2006-10-17 12:00:00.000000,63.48899841308594,-57.75400161743164,,5.328999996185303,33.71699905395508,310.8864440917969,100.97,2.9759192387106737,1.6284304871119725e-05,-1.2008407589421788e-10,3.0908658383109635e-09,-3.5453789926803734e-08,-3.248300816438699e-08,1.3814576262991493e-05,-5.105049042959449e-10,-4.56164170632558e-09,3.007675725996378e-08,2.5004610649342253e-08
0,4900880,15.0,2006-10-27 11:58:00.000000,2006-10-27 12:00:00.000000,63.17300033569336,-58.04399871826172,,4.9629998207092285,33.83700180053711,311.89398193359375,100.51,1.5871981376373583,3.334153386150084e-05,5.3622558093055385e-08,5.11536948535842e-08,-6.32802637304248e-08,4.1495989216214784e-08,5.851124979063159e-05,-1.3142825751553328e-08,-1.171727155301573e-07,1.110508992576148e-07,-1.926464202409583e-08
0,4900880,16.0,2006-11-06 11:38:00.000000,2006-11-06 12:00:00.000000,62.74800109863281,-58.55699920654297,,4.2230000495910645,33.867000579833984,314.13214111328125,99.48,-1.6342918469922552,3.351576486935364e-05,1.1882940793791423e-07,5.658814360371712e-08,3.206767145218955e-08,2.074852229938209e-07,6.0348135926214226e-05,-1.4607146145915702e-08,-1.2940912978046567e-07,-5.774071405434174e-08,-2.0175698998072313e-07
0,4900880,17.0,2006-11-16 11:23:00.000000,2006-11-16 12:00:00.000000,62.38600158691406,-59.04199981689453,,3.8380000591278076,34.09700012207031,314.3091735839844,98.79,-3.851813879076701,1.6015272679172338e-05,2.807420714598904e-08,3.41538345734515e-09,1.2902675947740337e-07,1.6051635008073754e-07,1.393281257609981e-05,-6.005378723846222e-10,-5.311028019416178e-09,-1.1224945669754753e-07,-1.1816102258934833e-07
0,4900880,18.0,2006-11-26 11:12:00.000000,2006-11-26 12:00:00.000000,62.34299850463867,-59.21200180053711,,3.1080000400543213,34.08000183105469,317.97412109375,98.17,-5.940541395578634,2.732267439053447e-05,1.0468369363152688e-07,2.908324625532819e-08,1.2179319466099389e-07,2.5556013454784895e-07,4.1381330046352555e-05,-7.49468525835668e-09,-6.582773071807542e-08,-1.8446087354509682e-07,-2.577832895215289e-07
0,4900880,19.0,2006-12-06 12:08:00.000000,2006-12-06 12:00:00.000000,62.303001403808594,-59.4630012512207,,2.4159998893737793,34.09199905395508,320.26495361328125,97.21,-9.20610813357007,1.7226995825360782e-05,2.0001461424158223e-08,5.290472955579586e-09,5.3520592167423357e-08,7.881252654716116e-08,1.67708587791942e-05,-1.05851993454353e-09,-9.237118864997538e-09,-5.210347190642073e-08,-6.23991107059618e-08
0,4900880,20.0,2006-12-16 12:03:00.000000,2006-12-16 12:00:00.000000,61.724998474121094,-59.874000549316406,,2.861999988555908,34.375,316.115478515625,97.22,-9.035069086691294,9.529979389952874e-06,4.444565031998453e-09,5.130726881901473e-10,4.9971460468531066e-08,5.492909818871967e-08,5.071497036104104e-06,-1.687671428061838e-11,-1.482195434511367e-10,-2.6592934075296326e-08,-2.6758030333028083e-08
0,4900880,21.0,2006-12-26 07:53:00.000000,2006-12-26 06:00:00.000000,61.50400161743164,-59.770999908447266,,2.4800000190734863,34.39099884033203,318.1091003417969,96.93,-10.088166700305294,5.675729318996645e-05,1.2755645160468917e-06,5.244126125587805e-07,2.511849560178168e-07,2.051162084623489e-06,0.0001391293607311305,-7.27373726771769e-08,-6.365722186834378e-07,-6.157306029212483e-07,-1.325040194281863e-06
0,4900880,22.0,2007-01-05 07:53:00.000000,2007-01-05 06:00:00.000000,61.24800109863281,-59.65999984741211,,2.799999952316284,34.540000915527344,313.92333984375,96.52,-11.315871122535668,3.190506780282405e-05,2.066769233172667e-07,5.48292313897702e-08,1.9242637257053305e-07,4.5393252727757e-07,5.695674381580777e-05,-1.4093286170765173e-08,-1.2385602963685267e-07,-3.4351845523847736e-07,-4.814677710460952e-07
0,4900880,23.0,2007-01-15 07:30:00.000000,2007-01-15 06:00:00.000000,61.361000061035156,-59.92300033569336,,3.0409998893737793,34.606998443603516,310.3828430175781,96.05,-12.768902182539193,5.624355585881385e-05,1.4986707973842368e-06,4.7643606831093423e-07,4.453614932768202e-07,2.4204683589719912e-06,0.0001362693324635562,-6.785096636355305e-08,-5.979519821212832e-07,-1.079041189112415e-06,-1.7448441375972511e-06
0,4900880,24.0,2007-01-25 07:46:00.000000,2007-01-25 06:00:00.000000,61.14500045776367,-59.70899963378906,,3.440999984741211,34.70399856567383,305.11376953125,95.42,-14.658007586641133,1.9817608294028866e-05,1.0145924629200185e-07,8.13675084356276e-09,3.471982210228065e-07,4.5679421815837113e-07,2.1593056999600848e-05,-1.8273817602940387e-09,-1.617597190132754e-08,-3.783035200551606e-07,-3.9630687371678217e-07
0,4900880,25.0,2007-02-04 07:44:00.000000,2007-02-04 06:00:00.000000,61.09400177001953,-59.93499755859375,,3.490000009536743,34.665000915527344,307.6075744628906,96.28,-11.877354095252997,7.939810833928263e-05,3.946067184149339e-06,1.7167130577186533e-06,3.9847340542692166e-07,6.061253647294915e-06,0.00023073718822255935,-1.6152351895983022e-07,-1.4300301315299155e-06,-1.1579952605015275e-06,-2.749548910991273e-06
0,4900880,26.0,2007-02-14 11:53:00.000000,2007-02-14 12:00:00.000000,60.803001403808594,-60.417999267578125,,3.502000093460083,34.69599914550781,307.6396179199219,96.34,-11.67714454812642,4.4939451950078115e-05,9.306564285041865e-07,1.905715385293177e-07,5.726046749735138e-07,1.693832642007018e-06,9.669354056916521e-05,-3.6568716615995476e-08,-3.2386818365419793e-07,-1.2320393544440825e-06,-1.5924762547142758e-06
0,4900880,27.0,2007-02-24 07:39:00.000000,2007-02-24 06:00:00.000000,60.46699905395508,-60.239013671875,,3.86299991607666,34.79499816894531,302.8620910644531,95.75,-13.4365318036987,3.346458769782116e-05,3.965925029310653e-07,5.8724415542222576e-08,4.752637704217842e-07,9.305806888950721e-07,6.0865349481473824e-05,-1.5171800775093497e-08,-1.349109541531487e-07,-8.644091403070912e-07,-1.0144918952353334e-06
0,4900880,28.0,2007-03-06 07:36:00.000000,2007-03-06 06:00:00.000000,60.29800033569336,-60.040985107421875,,3.815000057220459,34.71799850463867,302.8348083496094,95.58,-14.014899328509387,1.7751838711575515e-05,3.610140773157151e-08,5.106808606543399e-09,1.3372707490400575e-07,1.7493529124212066e-07,1.7147660544139043e-05,-9.914424400140527e-10,-8.807203940655184e-09,-1.2917571657065988e-07,-1.3897436295132912e-07
